Locacion,Codigo,NombreCliente,Ciudad,Ruta
IA,2003239,Cliente0056049,LIMA,228
IA,2003286,Cliente0056050,LIMA,156
IA,2003286,Cliente0056051,LIMA,421
IA,2003290,Cliente0056052,LIMA,113
IA,2003290,Cliente0056053,LIMA,400
IA,2003321,Cliente0056054,LIMA,178
IA,2003325,Cliente0056055,LIMA,178
IA,2003338,Cliente0056056,LIMA,164
IA,2003367,Cliente0056057,LIMA,175
IA,2003375,Cliente0056058,LIMA,167
IA,2003385,Cliente0056059,LIMA,107
IA,2003389,Cliente0056060,LIMA,127
IA,2003394,Cliente0056061,LIMA,158
IA,2003402,Cliente0056062,LIMA,168
IA,2003402,Cliente0056063,LIMA,426
IA,2003408,Cliente0056064,LIMA,251
IA,2003412,Cliente0056065,LIMA,255
IA,2003415,Cliente0056066,LIMA,255
IA,2003415,Cliente0056067,LIMA,427
IA,2003417,Cliente0056068,LIMA,176
IA,2003419,Cliente0056069,LIMA,177
IA,2003441,Cliente0056070,LIMA,191
IA,2003447,Cliente0056071,LIMA,180
IA,2003447,Cliente0056072,LIMA,414
IA,2003449,Cliente0056073,LIMA,178
IA,2003451,Cliente0056074,LIMA,188
IA,2003465,Cliente0056075,LIMA,174
IA,2003477,Cliente0056076,LIMA,264
IA,2003481,Cliente0056077,LIMA,225
IA,2003482,Cliente0056078,LIMA,228
IA,2003482,Cliente0056079,LIMA,412
IA,2003491,Cliente0056080,LIMA,152
IA,2003494,Cliente0056081,LIMA,166
IA,2003495,Cliente0056082,LIMA,215
IA,2003544,Cliente0056083,LIMA,247
IA,2003549,Cliente0056084,LIMA,900
IA,2003551,Cliente0056085,LIMA,101
IA,2003552,Cliente0056086,LIMA,101
IA,2003554,Cliente0056087,LIMA,106
IA,2003554,Cliente0056088,LIMA,402
IA,2003555,Cliente0056089,LIMA,124
IA,2003581,Cliente0056090,LIMA,161
IA,2003581,Cliente0056091,LIMA,423
IA,2003582,Cliente0056092,LIMA,160
IA,2003587,Cliente0056093,LIMA,167
IA,2003588,Cliente0056094,LIMA,169
IA,2003593,Cliente0056095,LIMA,264
IA,2003601,Cliente0056096,LIMA,263
IA,2003602,Cliente0056097,LIMA,151
IA,2003608,Cliente0056098,LIMA,240
IA,2003612,Cliente0056099,LIMA,129
IA,2003615,Cliente0056100,LIMA,135
IA,2003615,Cliente0056101,LIMA,405
IA,2003616,Cliente0056102,LIMA,137
IA,2003617,Cliente0056103,LIMA,211
IA,2003650,Cliente0056104,LIMA,243
IA,2003656,Cliente0056105,LIMA,154
IA,2003656,Cliente0056106,LIMA,421
IA,2003669,Cliente0056107,LIMA,156
IA,2003669,Cliente0056108,LIMA,421
IA,2003718,Cliente0056109,LIMA,195
IA,2003723,Cliente0056110,LIMA,900
IA,2003765,Cliente0056111,LIMA,214
IA,2003802,Cliente0056112,LIMA,202
IA,2003833,Cliente0056113,LIMA,179
IA,2003836,Cliente0056114,LIMA,183
IA,2003897,Cliente0056115,LIMA,213
IA,2003897,Cliente0056116,LIMA,410
IA,2003929,Cliente0056117,LIMA,132
IA,2003931,Cliente0056118,LIMA,107
IA,2003977,Cliente0056119,LIMA,193
IA,2004001,Cliente0056120,LIMA,214
IA,2004068,Cliente0056121,LIMA,215
IA,2004078,Cliente0056122,LIMA,178
IA,2004079,Cliente0056123,LIMA,180
IA,2004079,Cliente0056124,LIMA,416
IA,2004083,Cliente0056125,LIMA,183
IA,2004135,Cliente0056126,LIMA,133
IA,2004150,Cliente0056127,LIMA,219
IA,2004151,Cliente0056128,LIMA,116
IA,2004271,Cliente0056129,LIMA,209
IA,2004413,Cliente0056130,LIMA,900
IA,2004472,Cliente0056131,LIMA,900
IA,2004530,Cliente0056132,LIMA,214
IA,2004584,Cliente0056133,LIMA,188
IA,2004584,Cliente0056134,LIMA,414
IA,2004593,Cliente0056135,LIMA,184
IA,2004594,Cliente0056136,LIMA,189
IA,2004594,Cliente0056137,LIMA,416
IA,2004595,Cliente0056138,LIMA,178
IA,2004595,Cliente0056139,LIMA,415
IA,2004614,Cliente0056140,LIMA,200
IA,2004615,Cliente0056141,LIMA,202
IA,2004619,Cliente0056142,LIMA,191
IA,2004641,Cliente0056143,LIMA,132
IA,2004641,Cliente0056144,LIMA,404
IA,2004645,Cliente0056145,LIMA,131
IA,2004647,Cliente0056146,LIMA,132
IA,2004649,Cliente0056147,LIMA,134
IA,2004652,Cliente0056148,LIMA,124
IA,2004659,Cliente0056149,LIMA,129
IA,2004659,Cliente0056150,LIMA,403
IA,2004678,Cliente0056151,LIMA,110
IA,2004680,Cliente0056152,LIMA,122
IA,2004682,Cliente0056153,LIMA,140
IA,2004690,Cliente0056154,LIMA,128
IA,2004697,Cliente0056155,LIMA,139
IA,2004699,Cliente0056156,LIMA,146
IA,2004700,Cliente0056157,LIMA,121
IA,2004766,Cliente0056158,LIMA,199
IA,2004768,Cliente0056159,LIMA,201
IA,2004768,Cliente0056160,LIMA,414
IA,2004792,Cliente0056161,LIMA,221
IA,2004799,Cliente0056162,LIMA,184
IA,2004813,Cliente0056163,LIMA,180
IA,2004817,Cliente0056164,LIMA,114
IA,2004824,Cliente0056165,LIMA,210
IA,2004870,Cliente0056166,LIMA,204
IA,2004911,Cliente0056167,LIMA,245
IA,2004956,Cliente0056168,LIMA,235
IA,2004961,Cliente0056169,LIMA,236
IA,2005012,Cliente0056170,LIMA,203
IA,2005030,Cliente0056171,LIMA,101
IA,2005030,Cliente0056172,LIMA,400
IA,2005038,Cliente0056173,LIMA,122
IA,2005039,Cliente0056174,LIMA,245
IA,2005041,Cliente0056175,LIMA,119
IA,2005043,Cliente0056176,LIMA,115
IA,2005043,Cliente0056177,LIMA,402
IA,2005044,Cliente0056178,LIMA,115
IA,2005050,Cliente0056179,LIMA,102
IA,2005051,Cliente0056180,LIMA,105
IA,2005053,Cliente0056181,LIMA,133
IA,2005055,Cliente0056182,LIMA,149
IA,2005058,Cliente0056183,LIMA,900
IA,2005059,Cliente0056184,LIMA,142
IA,2005062,Cliente0056185,LIMA,900
IA,2005064,Cliente0056186,LIMA,219
IA,2005065,Cliente0056187,LIMA,129
IA,2005065,Cliente0056188,LIMA,403
IA,2005071,Cliente0056189,LIMA,131
IA,2005071,Cliente0056190,LIMA,404
IA,2005080,Cliente0056191,LIMA,241
IA,2005135,Cliente0056192,LIMA,163
IA,2005135,Cliente0056193,LIMA,422
IA,2005139,Cliente0056194,LIMA,263
IA,2005141,Cliente0056195,LIMA,260
IA,2005149,Cliente0056196,LIMA,259
IA,2005149,Cliente0056197,LIMA,425
IA,2005151,Cliente0056198,LIMA,263
IA,2005151,Cliente0056199,LIMA,425
IA,2005153,Cliente0056200,LIMA,264
IA,2005155,Cliente0056201,LIMA,262
IA,2005175,Cliente0056202,LIMA,222
IA,2005188,Cliente0056203,LIMA,119
IA,2005192,Cliente0056204,LIMA,134
IA,2005210,Cliente0056205,LIMA,219
IA,2005217,Cliente0056206,LIMA,108
IA,2005217,Cliente0056207,LIMA,402
IA,2005228,Cliente0056208,LIMA,105
IA,2005237,Cliente0056209,LIMA,147
IA,2005239,Cliente0056210,LIMA,142
IA,2005240,Cliente0056211,LIMA,116
IA,2005246,Cliente0056212,LIMA,145
IA,2005255,Cliente0056213,LIMA,184
IA,2005269,Cliente0056214,LIMA,102
IA,2005276,Cliente0056215,LIMA,192
IA,2005276,Cliente0056216,LIMA,416
IA,2005282,Cliente0056217,LIMA,104
IA,2005293,Cliente0056218,LIMA,170
IA,2005294,Cliente0056219,LIMA,255
IA,2005295,Cliente0056220,LIMA,170
IA,2005296,Cliente0056221,LIMA,252
IA,2005303,Cliente0056222,LIMA,251
IA,2005304,Cliente0056223,LIMA,254
IA,2005305,Cliente0056224,LIMA,176
IA,2005313,Cliente0056225,LIMA,261
IA,2005315,Cliente0056226,LIMA,260
IA,2005317,Cliente0056227,LIMA,191
IA,2005318,Cliente0056228,LIMA,191
IA,2005324,Cliente0056229,LIMA,252
IA,2005407,Cliente0056230,LIMA,186
IA,2005422,Cliente0056231,LIMA,128
IA,2005426,Cliente0056232,LIMA,146
IA,2005436,Cliente0056233,LIMA,192
IA,2005437,Cliente0056234,LIMA,184
IA,2005461,Cliente0056235,LIMA,111
IA,2005473,Cliente0056236,LIMA,154
IA,2005496,Cliente0056237,LIMA,134
IA,2005496,Cliente0056238,LIMA,407
IA,2005517,Cliente0056239,LIMA,216
IA,2005528,Cliente0056240,LIMA,194
IA,2005531,Cliente0056241,LIMA,263
IA,2005531,Cliente0056242,LIMA,425
IA,2005532,Cliente0056243,LIMA,189
IA,2005541,Cliente0056244,LIMA,178
IA,2005547,Cliente0056245,LIMA,106
IA,2005549,Cliente0056246,LIMA,200
IA,2005551,Cliente0056247,LIMA,192
IA,2005551,Cliente0056248,LIMA,414
IA,2005552,Cliente0056249,LIMA,204
IA,2005553,Cliente0056250,LIMA,186
IA,2005555,Cliente0056251,LIMA,200
IA,2005555,Cliente0056252,LIMA,414
IA,2005556,Cliente0056253,LIMA,203
IA,2005589,Cliente0056254,LIMA,173
IA,2005591,Cliente0056255,LIMA,158
IA,2005592,Cliente0056256,LIMA,222
IA,2005595,Cliente0056257,LIMA,214
IA,2005599,Cliente0056258,LIMA,900
IA,2005601,Cliente0056259,LIMA,211
IA,2005602,Cliente0056260,LIMA,164
IA,2005602,Cliente0056261,LIMA,424
IA,2005653,Cliente0056262,LIMA,158
IA,2005654,Cliente0056263,LIMA,196
IA,2005659,Cliente0056264,LIMA,198
IA,2005660,Cliente0056265,LIMA,201
IA,2005661,Cliente0056266,LIMA,212
IA,2005680,Cliente0056267,LIMA,165
IA,2005685,Cliente0056268,LIMA,190
IA,2005685,Cliente0056269,LIMA,416
IA,2005687,Cliente0056270,LIMA,203
IA,2005688,Cliente0056271,LIMA,203
IA,2005688,Cliente0056272,LIMA,412
IA,2005693,Cliente0056273,LIMA,129
IA,2005695,Cliente0056274,LIMA,115
IA,2005695,Cliente0056275,LIMA,403
IA,2005761,Cliente0056276,LIMA,188
IA,2005793,Cliente0056277,LIMA,243
IA,2005799,Cliente0056278,LIMA,243
IA,2005799,Cliente0056279,LIMA,417
IA,2005801,Cliente0056280,LIMA,188
IA,2005801,Cliente0056281,LIMA,410
IA,2005802,Cliente0056282,LIMA,252
IA,2005823,Cliente0056283,LIMA,176
IA,2005833,Cliente0056284,LIMA,214
IA,2005833,Cliente0056285,LIMA,410
IA,2005841,Cliente0056286,LIMA,228
IA,2005856,Cliente0056287,LIMA,225
IA,2005881,Cliente0056288,LIMA,211
IA,2005917,Cliente0056289,LIMA,220
IA,2005920,Cliente0056290,LIMA,223
IA,2005934,Cliente0056291,LIMA,140
IA,2005936,Cliente0056292,LIMA,137
IA,2005945,Cliente0056293,LIMA,179
IA,2005957,Cliente0056294,LIMA,146
IA,2005957,Cliente0056295,LIMA,406
IA,2005965,Cliente0056296,LIMA,208
IA,2005973,Cliente0056297,LIMA,246
IA,2005980,Cliente0056298,LIMA,132
IA,2006021,Cliente0056299,LIMA,261
IA,2006029,Cliente0056300,LIMA,198
IA,2006032,Cliente0056301,LIMA,222
IA,2006032,Cliente0056302,LIMA,413
IA,2006171,Cliente0056303,LIMA,150
IA,2006175,Cliente0056304,LIMA,163
IA,2006186,Cliente0056305,LIMA,164
IA,2006192,Cliente0056306,LIMA,116
IA,2006195,Cliente0056307,LIMA,117
IA,2006195,Cliente0056308,LIMA,400
IA,2006197,Cliente0056309,LIMA,138
IA,2006197,Cliente0056310,LIMA,407
IA,2006199,Cliente0056311,LIMA,132
IA,2006202,Cliente0056312,LIMA,105
IA,2006204,Cliente0056313,LIMA,113
IA,2006238,Cliente0056314,LIMA,237
IA,2006238,Cliente0056315,LIMA,413
IA,2006262,Cliente0056316,LIMA,124
IA,2006265,Cliente0056317,LIMA,240
IA,2006271,Cliente0056318,LIMA,209
IA,2006271,Cliente0056319,LIMA,413
IA,2006275,Cliente0056320,LIMA,239
IA,2006276,Cliente0056321,LIMA,239
IA,2006276,Cliente0056322,LIMA,417
IA,2006296,Cliente0056323,LIMA,176
IA,2006303,Cliente0056324,LIMA,161
IA,2006305,Cliente0056325,LIMA,243
IA,2006306,Cliente0056326,LIMA,253
IA,2006308,Cliente0056327,LIMA,120
IA,2006329,Cliente0056328,LIMA,237
IA,2006334,Cliente0056329,LIMA,261
IA,2006339,Cliente0056330,LIMA,202
IA,2006339,Cliente0056331,LIMA,415
IA,2006340,Cliente0056332,LIMA,238
IA,2006368,Cliente0056333,LIMA,110
IA,2006370,Cliente0056334,LIMA,126
IA,2006371,Cliente0056335,LIMA,900
IA,2006372,Cliente0056336,LIMA,113
IA,2006373,Cliente0056337,LIMA,111
IA,2006419,Cliente0056338,LIMA,201
IA,2006441,Cliente0056339,LIMA,133
IA,2006545,Cliente0056340,LIMA,238
IA,2006551,Cliente0056341,LIMA,129
IA,2006551,Cliente0056342,LIMA,404
IA,2006571,Cliente0056343,LIMA,900
IA,2006589,Cliente0056344,LIMA,188
IA,2006595,Cliente0056345,LIMA,202
IA,2006635,Cliente0056346,LIMA,135
IA,2006637,Cliente0056347,LIMA,196
IA,2006646,Cliente0056348,LIMA,138
IA,2006721,Cliente0056349,LIMA,165
IA,2006723,Cliente0056350,LIMA,171
IA,2006723,Cliente0056351,LIMA,423
IA,2006727,Cliente0056352,LIMA,166
IA,2006727,Cliente0056353,LIMA,423
IA,2006744,Cliente0056354,LIMA,107
IA,2006781,Cliente0056355,LIMA,175
IA,2006788,Cliente0056356,LIMA,900
IA,2006790,Cliente0056357,LIMA,174
IA,2006790,Cliente0056358,LIMA,423
IA,2006826,Cliente0056359,LIMA,160
IA,2006826,Cliente0056360,LIMA,423
IA,2006828,Cliente0056361,LIMA,160
IA,2006830,Cliente0056362,LIMA,160
IA,2006839,Cliente0056363,LIMA,121
IA,2006841,Cliente0056364,LIMA,120
IA,2006841,Cliente0056365,LIMA,404
IA,2006843,Cliente0056366,LIMA,203
IA,2006846,Cliente0056367,LIMA,166
IA,2006846,Cliente0056368,LIMA,423
IA,2006849,Cliente0056369,LIMA,161
IA,2006850,Cliente0056370,LIMA,121
IA,2006852,Cliente0056371,LIMA,119
IA,2006857,Cliente0056372,LIMA,204
IA,2006882,Cliente0056373,LIMA,109
IA,2006904,Cliente0056374,LIMA,180
IA,2006906,Cliente0056375,LIMA,240
IA,2006936,Cliente0056376,LIMA,240
IA,2006940,Cliente0056377,LIMA,247
IA,2006945,Cliente0056378,LIMA,255
IA,2006950,Cliente0056379,LIMA,256
IA,2006954,Cliente0056380,LIMA,256
IA,2006955,Cliente0056381,LIMA,176
IA,2006967,Cliente0056382,LIMA,251
IA,2006968,Cliente0056383,LIMA,251
IA,2006968,Cliente0056384,LIMA,427
IA,2006969,Cliente0056385,LIMA,251
IA,2006969,Cliente0056386,LIMA,427
IA,2007004,Cliente0056387,LIMA,126
IA,2007005,Cliente0056388,LIMA,130
IA,2007006,Cliente0056389,LIMA,127
IA,2007006,Cliente0056390,LIMA,404
IA,2007009,Cliente0056391,LIMA,145
IA,2007011,Cliente0056392,LIMA,146
IA,2007012,Cliente0056393,LIMA,147
IA,2007012,Cliente0056394,LIMA,403
IA,2007024,Cliente0056395,LIMA,105
IA,2007026,Cliente0056396,LIMA,219
IA,2007027,Cliente0056397,LIMA,110
IA,2007028,Cliente0056398,LIMA,106
IA,2007029,Cliente0056399,LIMA,138
IA,2007029,Cliente0056400,LIMA,407
IA,2007045,Cliente0056401,LIMA,193
IA,2007049,Cliente0056402,LIMA,193
IA,2007059,Cliente0056403,LIMA,253
IA,2007074,Cliente0056404,LIMA,134
IA,2007075,Cliente0056405,LIMA,136
IA,2007075,Cliente0056406,LIMA,405
IA,2007127,Cliente0056407,LIMA,107
IA,2007205,Cliente0056408,LIMA,239
IA,2007233,Cliente0056409,LIMA,144
IA,2007237,Cliente0056410,LIMA,143
IA,2007237,Cliente0056411,LIMA,405
IA,2007240,Cliente0056412,LIMA,135
IA,2007247,Cliente0056413,LIMA,127
IA,2007248,Cliente0056414,LIMA,130
IA,2007278,Cliente0056415,LIMA,102
IA,2007279,Cliente0056416,LIMA,103
IA,2007282,Cliente0056417,LIMA,102
IA,2007283,Cliente0056418,LIMA,148
IA,2007284,Cliente0056419,LIMA,102
IA,2007285,Cliente0056420,LIMA,106
IA,2007288,Cliente0056421,LIMA,114
IA,2007289,Cliente0056422,LIMA,103
IA,2007295,Cliente0056423,LIMA,900
IA,2007303,Cliente0056424,LIMA,134
IA,2007303,Cliente0056425,LIMA,405
IA,2007326,Cliente0056426,LIMA,116
IA,2007329,Cliente0056427,LIMA,116
IA,2007362,Cliente0056428,LIMA,183
IA,2007372,Cliente0056429,LIMA,113
IA,2007374,Cliente0056430,LIMA,112
IA,2007383,Cliente0056431,LIMA,203
IA,2007389,Cliente0056432,LIMA,202
IA,2007414,Cliente0056433,LIMA,206
IA,2007417,Cliente0056434,LIMA,231
IA,2007428,Cliente0056435,LIMA,108
IA,2007434,Cliente0056436,LIMA,246
IA,2007465,Cliente0056437,LIMA,153
IA,2007468,Cliente0056438,LIMA,156
IA,2007468,Cliente0056439,LIMA,421
IA,2007471,Cliente0056440,LIMA,157
IA,2007473,Cliente0056441,LIMA,150
IA,2007481,Cliente0056442,LIMA,153
IA,2007484,Cliente0056443,LIMA,141
IA,2007490,Cliente0056444,LIMA,247
IA,2007495,Cliente0056445,LIMA,153
IA,2007498,Cliente0056446,LIMA,154
IA,2007499,Cliente0056447,LIMA,170
IA,2007508,Cliente0056448,LIMA,263
IA,2007525,Cliente0056449,LIMA,174
IA,2007527,Cliente0056450,LIMA,158
IA,2007528,Cliente0056451,LIMA,166
IA,2007535,Cliente0056452,LIMA,233
IA,2007540,Cliente0056453,LIMA,160
IA,2007546,Cliente0056454,LIMA,121
IA,2007546,Cliente0056455,LIMA,404
IA,2007551,Cliente0056456,LIMA,125
IA,2007553,Cliente0056457,LIMA,123
IA,2007553,Cliente0056458,LIMA,402
IA,2007555,Cliente0056459,LIMA,121
IA,2007556,Cliente0056460,LIMA,124
IA,2007557,Cliente0056461,LIMA,129
IA,2007557,Cliente0056462,LIMA,403
IA,2007559,Cliente0056463,LIMA,214
IA,2007565,Cliente0056464,LIMA,210
IA,2007566,Cliente0056465,LIMA,195
IA,2007577,Cliente0056466,LIMA,211
IA,2007585,Cliente0056467,LIMA,208
IA,2007589,Cliente0056468,LIMA,131
IA,2007589,Cliente0056469,LIMA,403
IA,2007590,Cliente0056470,LIMA,175
IA,2007593,Cliente0056471,LIMA,130
IA,2007598,Cliente0056472,LIMA,133
IA,2007620,Cliente0056473,LIMA,209
IA,2007622,Cliente0056474,LIMA,216
IA,2007670,Cliente0056475,LIMA,149
IA,2007671,Cliente0056476,LIMA,144
IA,2007671,Cliente0056477,LIMA,407
IA,2007672,Cliente0056478,LIMA,142
IA,2007674,Cliente0056479,LIMA,148
IA,2007690,Cliente0056480,LIMA,102
IA,2007700,Cliente0056481,LIMA,134
IA,2007715,Cliente0056482,LIMA,112
IA,2007718,Cliente0056483,LIMA,101
IA,2007719,Cliente0056484,LIMA,122
IA,2007721,Cliente0056485,LIMA,134
IA,2007738,Cliente0056486,LIMA,110
IA,2007740,Cliente0056487,LIMA,105
IA,2007744,Cliente0056488,LIMA,113
IA,2007745,Cliente0056489,LIMA,900
IA,2007747,Cliente0056490,LIMA,900
IA,2007750,Cliente0056491,LIMA,115
IA,2007751,Cliente0056492,LIMA,110
IA,2007755,Cliente0056493,LIMA,133
IA,2007755,Cliente0056494,LIMA,403
IA,2007789,Cliente0056495,LIMA,146
IA,2007807,Cliente0056496,LIMA,252
IA,2007808,Cliente0056497,LIMA,149
IA,2007811,Cliente0056498,LIMA,147
IA,2007818,Cliente0056499,LIMA,128
IA,2007823,Cliente0056500,LIMA,126
IA,2007826,Cliente0056501,LIMA,112
IA,2007831,Cliente0056502,LIMA,122
IA,2007844,Cliente0056503,LIMA,168
IA,2007860,Cliente0056504,LIMA,215
IA,2007916,Cliente0056505,LIMA,900
IA,2007940,Cliente0056506,LIMA,225
IA,2007957,Cliente0056507,LIMA,122
IA,2007970,Cliente0056508,LIMA,161
IA,2007973,Cliente0056509,LIMA,117
IA,2007973,Cliente0056510,LIMA,401
IA,2007975,Cliente0056511,LIMA,110
IA,2007976,Cliente0056512,LIMA,116
IA,2007977,Cliente0056513,LIMA,131
IA,2007980,Cliente0056514,LIMA,116
IA,2007981,Cliente0056515,LIMA,106
IA,2007983,Cliente0056516,LIMA,133
IA,2007984,Cliente0056517,LIMA,133
IA,2007996,Cliente0056518,LIMA,142
IA,2007999,Cliente0056519,LIMA,144
IA,2008125,Cliente0056520,LIMA,117
IA,2008128,Cliente0056521,LIMA,137
IA,2008133,Cliente0056522,LIMA,230
IA,2008172,Cliente0056523,LIMA,182
IA,2008276,Cliente0056524,LIMA,191
IA,2008277,Cliente0056525,LIMA,178
IA,2008291,Cliente0056526,LIMA,228
IA,2008293,Cliente0056527,LIMA,174
IA,2008302,Cliente0056528,LIMA,192
IA,2008303,Cliente0056529,LIMA,180
IA,2008304,Cliente0056530,LIMA,190
IA,2008304,Cliente0056531,LIMA,410
IA,2008305,Cliente0056532,LIMA,246
IA,2008342,Cliente0056533,LIMA,195
IA,2008342,Cliente0056534,LIMA,411
IA,2008378,Cliente0056535,LIMA,155
IA,2008380,Cliente0056536,LIMA,158
IA,2008389,Cliente0056537,LIMA,158
IA,2008390,Cliente0056538,LIMA,171
IA,2008391,Cliente0056539,LIMA,172
IA,2008391,Cliente0056540,LIMA,423
IA,2008394,Cliente0056541,LIMA,158
IA,2008396,Cliente0056542,LIMA,166
IA,2008402,Cliente0056543,LIMA,158
IA,2008424,Cliente0056544,LIMA,198
IA,2008430,Cliente0056545,LIMA,199
IA,2008433,Cliente0056546,LIMA,166
IA,2008433,Cliente0056547,LIMA,423
IA,2008438,Cliente0056548,LIMA,163
IA,2008447,Cliente0056549,LIMA,158
IA,2008450,Cliente0056550,LIMA,183
IA,2008453,Cliente0056551,LIMA,168
IA,2008457,Cliente0056552,LIMA,202
IA,2008466,Cliente0056553,LIMA,211
IA,2008475,Cliente0056554,LIMA,240
IA,2008476,Cliente0056555,LIMA,243
IA,2008477,Cliente0056556,LIMA,220
IA,2008495,Cliente0056557,LIMA,156
IA,2008495,Cliente0056558,LIMA,421
IA,2008507,Cliente0056559,LIMA,120
IA,2008529,Cliente0056560,LIMA,160
IA,2008537,Cliente0056561,LIMA,160
IA,2008550,Cliente0056562,LIMA,239
IA,2008557,Cliente0056563,LIMA,123
IA,2008560,Cliente0056564,LIMA,113
IA,2008562,Cliente0056565,LIMA,188
IA,2008580,Cliente0056566,LIMA,102
IA,2008582,Cliente0056567,LIMA,900
IA,2008584,Cliente0056568,LIMA,141
IA,2008585,Cliente0056569,LIMA,134
IA,2008587,Cliente0056570,LIMA,119
IA,2008607,Cliente0056571,LIMA,220
IA,2008607,Cliente0056572,LIMA,412
IA,2008610,Cliente0056573,LIMA,900
IA,2008628,Cliente0056574,LIMA,193
IA,2008636,Cliente0056575,LIMA,142
IA,2008640,Cliente0056576,LIMA,136
IA,2008642,Cliente0056577,LIMA,141
IA,2008730,Cliente0056578,LIMA,159
IA,2008941,Cliente0056579,LIMA,141
IA,2033623,Cliente0056580,LIMA,254
IA,2065923,Cliente0056581,LIMA,900
IA,2766680,Cliente0056582,LIMA,134
IA,2766680,Cliente0056583,LIMA,405
IA,2766683,Cliente0056584,LIMA,114
IA,2766683,Cliente0056585,LIMA,401
IA,2766686,Cliente0056586,LIMA,128
IA,2766688,Cliente0056587,LIMA,116
IA,2766688,Cliente0056588,LIMA,403
IA,3263049,Cliente0056589,LIMA,142
IA,3272928,Cliente0056590,LIMA,129
IA,3570338,Cliente0056591,LIMA,253
IA,3680019,Cliente0056592,LIMA,221
IA,3680019,Cliente0056593,LIMA,412
IA,3707801,Cliente0056594,LIMA,238
IA,4001938,Cliente0056595,LIMA,224
IA,4108656,Cliente0056596,LIMA,113
IA,4180158,Cliente0056597,LIMA,257
IA,4180158,Cliente0056598,LIMA,425
IA,4206070,Cliente0056599,LIMA,118
IA,4213052,Cliente0056600,LIMA,120
IA,4216574,Cliente0056601,LIMA,120
IA,4216867,Cliente0056602,LIMA,120
IA,4444444,Cliente0056603,LIMA,149
IA,5089225,Cliente0056604,LIMA,132
IA,5263015,Cliente0056605,LIMA,900
IA,5281258,Cliente0056606,LIMA,230
IA,5290085,Cliente0056607,LIMA,190
IA,5304009,Cliente0056608,LIMA,160
IA,5333388,Cliente0056609,LIMA,199
IA,5333390,Cliente0056610,LIMA,227
IA,5774724,Cliente0056611,LIMA,182
IA,5880823,Cliente0056612,LIMA,137
IA,5969911,Cliente0056613,LIMA,126
IA,6063208,Cliente0056614,LIMA,186
IA,6179214,Cliente0056615,LIMA,253
IA,6179215,Cliente0056616,LIMA,225
IA,6179220,Cliente0056617,LIMA,224
IA,6179220,Cliente0056618,LIMA,412
IA,6179236,Cliente0056619,LIMA,156
IA,6179248,Cliente0056620,LIMA,230
IA,6179249,Cliente0056621,LIMA,263
IA,6179251,Cliente0056622,LIMA,122
IA,6179251,Cliente0056623,LIMA,404
IA,6179256,Cliente0056624,LIMA,142
IA,6179323,Cliente0056625,LIMA,242
IA,6179349,Cliente0056626,LIMA,253
IA,6179351,Cliente0056627,LIMA,170
IA,6179416,Cliente0056628,LIMA,224
IA,6179416,Cliente0056629,LIMA,413
IA,6179510,Cliente0056630,LIMA,210
IA,6179521,Cliente0056631,LIMA,237
IA,6179531,Cliente0056632,LIMA,155
IA,6179534,Cliente0056633,LIMA,225
IA,6179535,Cliente0056634,LIMA,201
IA,6179537,Cliente0056635,LIMA,162
IA,6179539,Cliente0056636,LIMA,225
IA,6179545,Cliente0056637,LIMA,202
IA,6179556,Cliente0056638,LIMA,255
IA,6179678,Cliente0056639,LIMA,235
IA,6179733,Cliente0056640,LIMA,141
IA,6179744,Cliente0056641,LIMA,139
IA,6179765,Cliente0056642,LIMA,253
IA,6179765,Cliente0056643,LIMA,426
IA,6179773,Cliente0056644,LIMA,131
IA,6179775,Cliente0056645,LIMA,212
IA,6179780,Cliente0056646,LIMA,205
IA,6179795,Cliente0056647,LIMA,121
IA,6179884,Cliente0056648,LIMA,181
IA,6179920,Cliente0056649,LIMA,253
IA,6308740,Cliente0056650,LIMA,110
IA,6329848,Cliente0056651,LIMA,140
IA,6664747,Cliente0056652,LIMA,195
IA,7125005,Cliente0056653,LIMA,180
IA,7125005,Cliente0056654,LIMA,414
IA,7702831,Cliente0056655,LIMA,130
IA,7702860,Cliente0056656,LIMA,107
IA,7702861,Cliente0056657,LIMA,147
IA,7702862,Cliente0056658,LIMA,156
IA,7702863,Cliente0056659,LIMA,106
IA,7702864,Cliente0056660,LIMA,177
IA,7702868,Cliente0056661,LIMA,102
IA,7702869,Cliente0056662,LIMA,173
IA,7702870,Cliente0056663,LIMA,173
IA,7702872,Cliente0056664,LIMA,173
IA,7702904,Cliente0056665,LIMA,117
IA,7702905,Cliente0056666,LIMA,132
IA,7702910,Cliente0056667,LIMA,145
IA,7702913,Cliente0056668,LIMA,153
IA,7702914,Cliente0056669,LIMA,173
IA,7702915,Cliente0056670,LIMA,173
IA,7702916,Cliente0056671,LIMA,146
IA,7702918,Cliente0056672,LIMA,173
IA,7702919,Cliente0056673,LIMA,146
IA,7702920,Cliente0056674,LIMA,173
IA,7702921,Cliente0056675,LIMA,146
IA,7702923,Cliente0056676,LIMA,146
IA,7702925,Cliente0056677,LIMA,133
IA,7702926,Cliente0056678,LIMA,132
IA,7702928,Cliente0056679,LIMA,109
IA,7702929,Cliente0056680,LIMA,109
IA,7702930,Cliente0056681,LIMA,114
IA,7702935,Cliente0056682,LIMA,149
IA,7702938,Cliente0056683,LIMA,173
